"design","subsample","event_date","mean_car","boot_se","lo","hi","n"
"SC baseline","Full sample",17,-0.0265597486493677,0.00448921154054458,-0.0347468771844397,-0.0167358290634582,14847
"SC baseline","Full sample",18,-0.0281772505839507,0.00474209532214472,-0.0366001493262796,-0.0178078402756112,14847
"SC baseline","Full sample",19,-0.0292042145021848,0.0050034151527501,-0.0381925276002779,-0.0182406668409756,14847
"SC baseline","Full sample",20,-0.0302652335239784,0.00514513414471584,-0.0394209706677614,-0.0188624173640579,14847
"SC baseline","Full sample",21,-0.0314018814971129,0.00543494627740297,-0.0413451755722522,-0.0196741164942783,14847
"SC baseline","Full sample",22,-0.0330446762538454,0.00562939415216272,-0.0437103617906645,-0.0208003722908647,14847
"SC baseline","Full sample",23,-0.0341276325824552,0.00578574951573087,-0.0451293958773203,-0.0217238379190626,14847
"SC baseline","Full sample",24,-0.0356354787711344,0.00599405558273034,-0.0469984222963213,-0.0227755340149409,14847
"SC baseline","Full sample",25,-0.0368298544515998,0.00631991782337636,-0.0486088618218175,-0.0237237504786221,14847
"SC baseline","Full sample",26,-0.0381102140038239,0.00644400984480651,-0.0500934073757319,-0.024598737815573,14847
"SC baseline","Full sample",27,-0.0399903523671519,0.00674509764625855,-0.0525284276694741,-0.0258455701590863,14847
"SC baseline","Full sample",28,-0.0409331093953055,0.0069077957194001,-0.0537418737566746,-0.0266849930799601,14847
"SC baseline","Full sample",29,-0.0421697471142467,0.00697890125528612,-0.0550084036948832,-0.0277013522993486,14847
"SC baseline","Full sample",30,-0.0445183497777354,0.00741749529237304,-0.0583757113475474,-0.0289754153640316,14847
"SC baseline","Full sample",31,-0.0446807243914896,0.0075480126252934,-0.0586546786904915,-0.029018535888094,14847
"SC baseline","Full sample",32,-0.0459721056999575,0.0078519546123748,-0.0603488828153239,-0.0296169563229221,14847
"SC baseline","Full sample",33,-0.0472378759413784,0.00806131056027938,-0.0619967352826596,-0.0303939504323338,14847
"SC baseline","Full sample",34,-0.0478788151748563,0.00823666083549121,-0.063078213633078,-0.0303717836908207,14847
"SC baseline","Full sample",35,-0.0493413251493616,0.008448840223173,-0.06499049219439,-0.031497510773422,14847
"SC baseline","Full sample",36,-0.0509845774218975,0.00856592689806381,-0.0668945949097197,-0.0330202453682435,14847
"SC baseline","Full sample",37,-0.0520079948613919,0.00887364213418058,-0.0684705948743485,-0.0336381141414269,14847
"SC baseline","Full sample",38,-0.0534799705012536,0.00911524394541702,-0.0706085512226173,-0.034553157840377,14847
"SC baseline","Full sample",39,-0.0551494075795492,0.00923036869343589,-0.0724589329565565,-0.0361006538277268,14847
"SC baseline","Full sample",40,-0.0562371109408503,0.00946773708770098,-0.0740346242236621,-0.036834884293137,14847
"SC baseline","Full sample",41,-0.057694505230784,0.00956739478480722,-0.0755326805905125,-0.037841741482355,14847
"SC baseline","Full sample",42,-0.0588938275712515,0.00979966036897242,-0.0773888213941078,-0.0388512393804393,14847
"SC baseline","Full sample",43,-0.060479687481617,0.00995728278566993,-0.0794623127265146,-0.0401825489797271,14847
"SC baseline","Full sample",44,-0.0622086330969539,0.0101266659235343,-0.0811446047827922,-0.0416871014800791,14847
"SC baseline","Full sample",45,-0.0637761227517978,0.0103553494618891,-0.083445651298968,-0.042688873732597,14847
"SC baseline","Full sample",46,-0.0651805094540088,0.0104636859064877,-0.0849077307899346,-0.0436224808975888,14847
"SC baseline","Full sample",47,-0.0666505672555475,0.0106460532168783,-0.0867588562342319,-0.0449550985666195,14847
"SC baseline","Full sample",48,-0.0683480378201893,0.0107420904129122,-0.0886835399643675,-0.0463479841747889,14847
"SC baseline","Full sample",49,-0.068976246949887,0.0109147233386306,-0.0897087427879955,-0.0465495659879944,14847
"SC baseline","Full sample",50,-0.0700826705292517,0.0111577549699519,-0.0913306288684285,-0.0471332120092498,14847
"SC baseline","Full sample",51,-0.0716983074598384,0.0112874385467061,-0.093147878896413,-0.0483570923043351,14847
"SC baseline","Full sample",52,-0.0731377236915319,0.0116323627124747,-0.0951321094307421,-0.0489335705477831,14847
"SC baseline","Full sample",53,-0.0744157979910638,0.0119075996550313,-0.0970268621325759,-0.0496931014444956,14847
"SC baseline","Full sample",54,-0.0755067093424119,0.0120717062568314,-0.0985634193619408,-0.05039009705811,14847
"SC baseline","Full sample",55,-0.0770432328877047,0.012237341517189,-0.100722669928891,-0.0514924870911912,14847
"SC baseline","Full sample",56,-0.0779862866489846,0.0125138015848101,-0.101670212939912,-0.0520565028777117,14847
"SC baseline","Full sample",57,-0.0790416561603347,0.0127082313233091,-0.102769820670101,-0.0526548014015742,14847
"SC baseline","Full sample",58,-0.0800678414449959,0.0129961868688902,-0.10409565269963,-0.0525060712480877,14847
"SC baseline","Full sample",59,-0.0813585159571682,0.0132156505238211,-0.106260751167925,-0.053667864654878,14847
"SC baseline","Full sample",60,-0.0823731805744888,0.0133215503400642,-0.107422046024234,-0.0545891476255094,14847
"SC baseline","Full sample",61,-0.0837423734479293,0.0136012141045791,-0.108891003046076,-0.0550078624110591,14847
"SC baseline","Full sample",62,-0.0854271054232327,0.0137426852006973,-0.110613122395046,-0.0565146319901484,14847
"SC baseline","Full sample",63,-0.0863326030285798,0.0138559619717658,-0.111561863122504,-0.0572318803465019,14847
"SC baseline","Full sample",64,-0.0882093409225448,0.0142212248591917,-0.11397455334891,-0.0584466975057991,14847
"SC baseline","Full sample",65,-0.0894197460014476,0.0144771759713382,-0.115905432133644,-0.0590579515358668,14847
"SC baseline","Full sample",66,-0.090138516570667,0.01470604572812,-0.117376182134144,-0.0586209392456024,14847
"SC baseline","Full sample",67,-0.0911385797103733,0.0148388884958849,-0.11870921085114,-0.0598479112234552,14847
"SC baseline","Full sample",68,-0.0924300260441711,0.0150843677514494,-0.120318119210763,-0.0604184468675333,14847
"SC baseline","Full sample",69,-0.0936344218165232,0.0151744179264856,-0.12177752318016,-0.0617745431800549,14847
"SC baseline","Full sample",70,-0.0947963653540754,0.0154646719312459,-0.124062780472888,-0.0620346831356422,14847
"SC baseline","Full sample",71,-0.0957474504842051,0.0155462472755195,-0.125445146102279,-0.0631018144107954,14847
"SC baseline","Full sample",72,-0.0968235571864229,0.0156122261293244,-0.125744870734888,-0.0638184192267645,14847
"SC baseline","Full sample",73,-0.0971036432480866,0.0157772394292439,-0.126909520245676,-0.063777410182889,14847
"SC baseline","Full sample",74,-0.0981560396084366,0.0160020136781484,-0.128145680088026,-0.0645062132951787,14847
"SC baseline","Full sample",75,-0.100223833153765,0.0162321402671588,-0.130474054519747,-0.0659896118975701,14847
"SC baseline","Full sample",76,-0.101600950996525,0.0164100852275735,-0.132423008507543,-0.0667067039339427,14847
"SC baseline","Full sample",77,-0.103222042584763,0.0165929439787684,-0.134446800872725,-0.0681764560268394,14847
"SC baseline","Full sample",78,-0.104458422323121,0.01687160497397,-0.13606934157257,-0.0684954700914168,14847
"SC baseline","Full sample",79,-0.106042475563142,0.0172403988719835,-0.138934368890549,-0.0697457434411025,14847
"SC baseline","Full sample",80,-0.10717213525214,0.0174405857660861,-0.140370237656685,-0.0704736177679334,14847
"SC baseline","Full sample",81,-0.107975807607348,0.0175205321900521,-0.14139308267871,-0.0710922104393466,14847
"SC baseline","Full sample",82,-0.109965098046942,0.0178114622424358,-0.143762153749349,-0.0720180385734605,14847
"SC baseline","Full sample",83,-0.110660881356368,0.0181187527819813,-0.14521240597381,-0.0721387403559043,14847
"SC baseline","Full sample",84,-0.111689145523811,0.0181990422364963,-0.145992191417135,-0.0729629748667608,14847
"SC baseline","Full sample",85,-0.112837894275121,0.0184848330566811,-0.147928377702875,-0.0735987752697678,14847
"SC baseline","Full sample",86,-0.114615780909391,0.0187772526023692,-0.149848002673809,-0.0746185786876105,14847
"SC baseline","Full sample",87,-0.115853599140424,0.0190629447893234,-0.151717855467214,-0.0754066833797961,14847
"SC baseline","Full sample",88,-0.117027890533577,0.0192917691474217,-0.152945973660268,-0.0753916130435859,14847
"SC baseline","Full sample",89,-0.118221235167103,0.0195688232390222,-0.155101948822737,-0.0764830686043558,14847
"SC baseline","Full sample",90,-0.119936292617264,0.0197845180864735,-0.157283046037251,-0.0778401659726361,14847
"SC baseline","Full sample",91,-0.121164719116322,0.0199531209948989,-0.158463232719112,-0.0786038018635172,14847
"SC baseline","Full sample",92,-0.122256146040037,0.0201475365817002,-0.160062442288215,-0.079171496100973,14847
"SC baseline","Full sample",93,-0.123429040388988,0.020331302487517,-0.161546467297017,-0.080142776653895,14847
"SC baseline","Full sample",94,-0.124513999596319,0.0203937483506202,-0.162772429179382,-0.0812899641805623,14847
"SC baseline","Full sample",95,-0.126235968718082,0.0208795340578589,-0.165517080909345,-0.0814501358817827,14847
"SC baseline","Full sample",96,-0.128012072564276,0.0210910934250645,-0.167510249114419,-0.0826573794987428,14847
"SC baseline","Full sample",97,-0.12940906476747,0.0214869138305473,-0.169486818965468,-0.0834942570447674,14847
"SC baseline","Full sample",98,-0.131868456947432,0.0217141971223482,-0.172271690429899,-0.0856978907607336,14847
"SC baseline","Full sample",99,-0.132846502655691,0.0220292110666068,-0.173688525362833,-0.085956722323969,14847
"SC baseline","Full sample",100,-0.134382830210238,0.0223181820968806,-0.175385124336266,-0.0867015791485219,14847
"SC baseline","Full sample",101,-0.135888855303243,0.0225219261323364,-0.17726197490601,-0.0876103380483223,14847
"SC baseline","Full sample",102,-0.137469963981464,0.0227288241988263,-0.179115627516414,-0.0885466087283613,14847
"SC baseline","Full sample",103,-0.139007180969009,0.0230394004173493,-0.181372035361539,-0.0894823746165579,14847
"SC baseline","Full sample",104,-0.139725624062849,0.0231887373073461,-0.18253409561475,-0.0899712500536288,14847
"SC baseline","Full sample",105,-0.140908632796436,0.0234830642757462,-0.184667965156167,-0.0903457407536793,14847
"SC baseline","Full sample",106,-0.142191749287415,0.0236128540295607,-0.186435532734035,-0.0913148988865641,14847
"SC baseline","Full sample",107,-0.142826275843677,0.0237232881999758,-0.187385149427209,-0.0918417224052299,14847
"SC baseline","Full sample",108,-0.143942261518273,0.0239699081960681,-0.188658630367702,-0.0924173969418089,14847
"SC baseline","Full sample",109,-0.145409779455103,0.0240574126942725,-0.190295263609757,-0.093571418529984,14847
"SC baseline","Full sample",110,-0.146657579756398,0.0241114416693239,-0.191621080121198,-0.0949252546875086,14847
"SC baseline","Full sample",111,-0.147999433354918,0.0243911429596449,-0.19313326083122,-0.0951929678563262,14847
"SC baseline","Full sample",112,-0.148550275864464,0.0245185513254232,-0.194529240641782,-0.0954355386322668,14847
"SC baseline","Full sample",113,-0.150305923503234,0.0248323454923393,-0.196917807343442,-0.0965540140799786,14847
"SC baseline","Full sample",114,-0.151267103045184,0.0250098142998164,-0.198136763333944,-0.0967337301123793,14847
"SC baseline","Full sample",115,-0.152455958529693,0.0251690935783539,-0.199732230973202,-0.0983398185140497,14847
"SC baseline","Full sample",116,-0.153339567113754,0.0254517639676178,-0.200407737694093,-0.098563164838229,14847
"SC baseline","Full sample",117,-0.154142195426476,0.0255747690008368,-0.201317347499162,-0.0988484155922005,14847
"SC baseline","Full sample",118,-0.155510208462792,0.0257671162355795,-0.20361283890063,-0.0997719760417547,14847
"SC baseline","Full sample",119,-0.157310998789202,0.0260036057791902,-0.205836554868181,-0.101179563216388,14847
"SC baseline","Full sample",120,-0.158867212607289,0.0263128877108664,-0.207489502896608,-0.101900736386794,14847
"SC baseline","Full sample",121,-0.159761482808062,0.0263593944792147,-0.209002416273066,-0.102181223084252,14847
"SC baseline","Full sample",122,-0.161653134785761,0.026613430996758,-0.211306964010503,-0.103484876861623,14847
"SC baseline","Full sample",123,-0.162748634140577,0.0267353597510896,-0.212426883241113,-0.104431855057278,14847
"SC baseline","Full sample",124,-0.16396148005952,0.0270122023760227,-0.214092582108899,-0.105145569965112,14847
"SC baseline","Full sample",125,-0.164620281156627,0.0271498048493089,-0.214976511216806,-0.10535283963043,14847
"SC baseline","Full sample",126,-0.165921254822651,0.0273210902659352,-0.216422382894577,-0.106398075414231,14847
"SC baseline","Full sample",127,-0.167395489056416,0.0276510655778771,-0.218550655518286,-0.107262462479236,14847
"SC baseline","Full sample",128,-0.168105498709221,0.0278166404680788,-0.21967599036905,-0.107721086749371,14847
"SC baseline","Full sample",129,-0.168909817987137,0.0279277691344721,-0.220269537454713,-0.107755183487933,14847
"SC baseline","Full sample",130,-0.170413499174635,0.0280140576270764,-0.221837369068208,-0.109376792225904,14847
"SC baseline","Full sample",131,-0.171507940803721,0.0282094704469869,-0.223625843842317,-0.110052357580888,14847
"SC baseline","Full sample",132,-0.17244218687549,0.0283889585555166,-0.225199161958901,-0.110733759405119,14847
"SC baseline","Full sample",133,-0.173308687707974,0.0286221329368281,-0.226414241861835,-0.111091318151251,14847
"SC baseline","Full sample",134,-0.174766812847374,0.0287612451794105,-0.228008831711409,-0.112200083170009,14847
"SC baseline","Full sample",135,-0.176135189793556,0.0291468064565192,-0.230057871205699,-0.113109842747317,14847
"SC baseline","Full sample",136,-0.176927978545055,0.0291665879038597,-0.230882828206852,-0.113654449954105,14847
"SC baseline","Full sample",137,-0.178198538111123,0.0294286493767007,-0.232871417590875,-0.114528160544967,14847
"SC baseline","Full sample",138,-0.179530156260024,0.0295856082949512,-0.234269394563499,-0.115265185583351,14847
"SC baseline","Full sample",139,-0.180235386273606,0.0297878788824103,-0.235374690662054,-0.116000814801559,14847
"SC baseline","Full sample",140,-0.181547118831642,0.0299372620243446,-0.236916799889366,-0.116392273309819,14847
"SC baseline","Full sample",141,-0.182821510769569,0.0301366570599443,-0.238487884578457,-0.116960554009174,14847
"SC baseline","Full sample",142,-0.183973909466427,0.0302227477759492,-0.239678703596772,-0.118326178796302,14847
"SC baseline","Full sample",143,-0.185232840596656,0.030414884161802,-0.241406782629891,-0.118710954650742,14847
"SC baseline","Full sample",144,-0.186178346532892,0.0306078046850126,-0.242667877642643,-0.118957981210971,14847
"SC baseline","Full sample",145,-0.187347893310026,0.0308778098327728,-0.244206914142956,-0.12004746754981,14847
"SC baseline","Full sample",146,-0.188378166769625,0.0312738380979322,-0.245659611869876,-0.120229660399994,14847
"SC baseline","Full sample",147,-0.18911284458898,0.0313408443575565,-0.246755833221474,-0.120803171698928,14847
"SC baseline","Full sample",148,-0.190029653596271,0.0314017469123635,-0.247650894161316,-0.121393838599079,14847
"SC baseline","Full sample",149,-0.190650132894137,0.0316974202133194,-0.249465711983223,-0.121639818829625,14847
"SC baseline","Full sample",150,-0.192010525076178,0.0319265462596582,-0.251327052969312,-0.122220792900945,14847
"SC baseline","Full sample",151,-0.192777710356552,0.0321294159636564,-0.252392500444377,-0.122703457637091,14847
"SC baseline","Full sample",152,-0.19370448290065,0.0323318774673579,-0.253604310211026,-0.123121568372174,14847
"SC baseline","Full sample",153,-0.194619381348078,0.0326594677668459,-0.255461275323839,-0.12356026161419,14847
"SC baseline","Full sample",154,-0.196005793447059,0.0328548909340495,-0.257228909034782,-0.124587484297016,14847
"SC baseline","Full sample",155,-0.197613517490703,0.0329705834109866,-0.259231289294046,-0.125507866038229,14847
"SC baseline","Full sample",156,-0.198049215430453,0.0331636599464108,-0.259887050736078,-0.125809858440792,14847
"SC baseline","Full sample",157,-0.19956851667304,0.0334451604755702,-0.26218571927478,-0.126897262554914,14847
"SC baseline","Full sample",158,-0.200970461760387,0.0336749567126736,-0.263970284523943,-0.127577138473906,14847
"SC baseline","Full sample",159,-0.202095888320098,0.0339117490243236,-0.265479343782933,-0.128329599895455,14847
"SC baseline","Full sample",160,-0.203804082706166,0.0341630199957122,-0.267550310283689,-0.129544529974196,14847
"SC baseline","Full sample",161,-0.204630081566512,0.0343621050469152,-0.268857594140919,-0.129940897949585,14847
"SC baseline","Full sample",162,-0.205389659057948,0.0345030626183566,-0.269834769653226,-0.130338516364924,14847
"SC baseline","Full sample",163,-0.206785731496961,0.0347723884975804,-0.271977145750515,-0.131041099014517,14847
"SC baseline","Full sample",164,-0.208830015428607,0.0348845959168988,-0.274161857651137,-0.132532250624907,14847
"SC baseline","Full sample",165,-0.209696720455763,0.0349989051721332,-0.275353567323437,-0.133007420849464,14847
"SC baseline","Full sample",166,-0.211061335074943,0.0351916181413441,-0.276923879406878,-0.133913414634971,14847
"SC baseline","Full sample",167,-0.2119306853416,0.0354388388358928,-0.278071077095474,-0.134467875700809,14847
"SC baseline","Full sample",168,-0.212682490394678,0.0357020550794736,-0.279569453490897,-0.134660200405152,14847
"SC baseline","Full sample",169,-0.214543835913707,0.0359235012296781,-0.281812108880701,-0.136207236399425,14847
"SC baseline","Full sample",170,-0.216006774337219,0.0362313855564303,-0.28421459817088,-0.137157890796177,14847
"SC baseline","Full sample",171,-0.216971331608234,0.0365130714575251,-0.285506736783782,-0.137280235247011,14847
"SC baseline","Full sample",172,-0.217676010826947,0.036674411349673,-0.286801546290321,-0.137373850452452,14847
"SC baseline","Full sample",173,-0.2187000287025,0.0366979827191454,-0.287567274385591,-0.13833421319092,14847
"SC baseline","Full sample",174,-0.220150213177073,0.0370582993699253,-0.289778217193532,-0.139201150117722,14847
"SC baseline","Full sample",175,-0.221373818633608,0.0373687765151857,-0.291821732053155,-0.139678272334384,14847
"SC baseline","Full sample",176,-0.222656150991793,0.0375371757183062,-0.292987251647507,-0.14089364887489,14847
"SC baseline","Full sample",177,-0.223789537814979,0.0376930499017917,-0.294607673874874,-0.141997420445832,14847
"SC baseline","Full sample",178,-0.224861067801355,0.0378019721580765,-0.295180880053221,-0.142789344662164,14847
"SC baseline","Full sample",179,-0.225297878811881,0.0380327269412374,-0.2961231006548,-0.142772084086513,14847
"SC baseline","Full sample",180,-0.226061046847712,0.0382616239933871,-0.297485149130138,-0.142871195333437,14847
"SC baseline","Full sample",181,-0.227470630285534,0.0384253686852503,-0.299382996535046,-0.143693875318938,14847
"SC baseline","Full sample",182,-0.228707504359921,0.038564855581156,-0.30080826078472,-0.144567090100094,14847
"SC baseline","Full sample",183,-0.229842907088802,0.038677270032085,-0.302309031097304,-0.145623155287807,14847
"SC baseline","Full sample",184,-0.231469606165258,0.0389947309397997,-0.304483720341966,-0.146737717786339,14847
"SC baseline","Full sample",185,-0.232216479584677,0.039078740850784,-0.304863606464486,-0.147494541689623,14847
"SC baseline","Full sample",186,-0.23299646810374,0.0392769056423928,-0.306293518029823,-0.147454926506662,14847
"SC baseline","Full sample",187,-0.234277286644998,0.0395421157100301,-0.308100393866464,-0.148443658803885,14847
"SC baseline","Full sample",188,-0.235352698221233,0.0397048441856478,-0.309817345647808,-0.148938574886698,14847
"SC baseline","Full sample",189,-0.236288514507304,0.0400033069683825,-0.311353322633707,-0.149638510059511,14847
"SC baseline","Full sample",190,-0.237415285145286,0.0401493438856711,-0.313056778460842,-0.149835155712567,14847
"SC baseline","Full sample",191,-0.238132656693981,0.0404144084023511,-0.314060807994193,-0.150521607818539,14847
"SC baseline","Full sample",192,-0.239640664686191,0.0405920214305757,-0.315547104259657,-0.151967352845653,14847
"SC baseline","Full sample",193,-0.240474714706823,0.040712365067136,-0.316901697662159,-0.152373810074522,14847
"SC baseline","Full sample",194,-0.241449077708019,0.0408865488179238,-0.31816464432989,-0.152902558843654,14847
"SC baseline","Full sample",195,-0.242086594541574,0.0409584629399935,-0.319428867652971,-0.153250303883369,14847
"SC baseline","Full sample",196,-0.243740920816343,0.0411688697311864,-0.321201245568675,-0.154110488442569,14847
"SC baseline","Full sample",197,-0.243425445134749,0.0411899403132632,-0.320306977007789,-0.153807834375428,14847
"SC baseline","Full sample",198,-0.244999025755638,0.041407216327541,-0.322336857137074,-0.154521908427127,14847
"SC baseline","Full sample",199,-0.245685410789227,0.0416261174197535,-0.32368483971427,-0.155107757007208,14847
"SC baseline","Full sample",200,-0.247035495601172,0.0419391674506013,-0.325422009656674,-0.15582934958397,14847
"SC baseline","Full sample",201,-0.247891945074099,0.0421287531551135,-0.326815640672009,-0.156659273792073,14847
"SC baseline","Full sample",202,-0.24900787073635,0.0422873427634881,-0.32846451976208,-0.15770450637898,14847
"SC baseline","Full sample",203,-0.24979024980186,0.0424331087448385,-0.329800305556773,-0.158010545092212,14847
"SC baseline","Full sample",204,-0.250514743898289,0.0425468828919615,-0.330926097248381,-0.158015273315225,14847
"SC baseline","Full sample",205,-0.251996624704884,0.043019767010103,-0.333247136810607,-0.158255557981165,14847
"SC baseline","Full sample",206,-0.253285459635927,0.043191877511128,-0.335409429656863,-0.158885422592469,14847
"SC baseline","Full sample",207,-0.254578083359729,0.0434483793288362,-0.336426428495496,-0.159260492240382,14847
"SC baseline","Full sample",208,-0.255513399345736,0.0435002033438496,-0.337879250163158,-0.159977338804192,14847
"SC baseline","Full sample",209,-0.25638021285688,0.0436621973378681,-0.338705130578549,-0.160640277863323,14847
"SC baseline","Full sample",210,-0.256769482478212,0.0438726733080448,-0.339671490147553,-0.160448254098167,14847
"SC baseline","Full sample",211,-0.258080103394129,0.0441870406885564,-0.341687967105694,-0.16101688843739,14847
"SC baseline","Full sample",212,-0.258756855935536,0.0442806636199808,-0.342341558164179,-0.161670140722768,14847
"SC baseline","Full sample",213,-0.259859363668786,0.0444639134538093,-0.343709426630034,-0.16265019022599,14847
"SC baseline","Full sample",214,-0.260696727154028,0.0445730588574424,-0.344972200438999,-0.163177273498042,14847
"SC baseline","Full sample",215,-0.262279841816794,0.0449527246371917,-0.347302574290302,-0.163553256127787,14847
"SC baseline","Full sample",216,-0.263487565237905,0.0451662359459213,-0.349033183067306,-0.164262756752059,14847
"SC baseline","Full sample",217,-0.265290633435781,0.0453975612321179,-0.351446449251263,-0.165444117726006,14847
"SC baseline","Full sample",218,-0.266745018263232,0.0457159695937593,-0.353678709871243,-0.166104912946669,14847
"SC baseline","Full sample",219,-0.267999011789918,0.0459047911302868,-0.355163634209782,-0.16719726195412,14847
"SC baseline","Full sample",220,-0.268746806837237,0.0461733286136077,-0.356038464613995,-0.167428808328124,14847
"SC baseline","Full sample",221,-0.269855488064552,0.0462827815018386,-0.357186632692379,-0.168370065805366,14847
"SC baseline","Full sample",222,-0.2712222505048,0.0464037574271594,-0.35855302513963,-0.169682259099968,14847
"SC baseline","Full sample",223,-0.27272928457568,0.0465824423003203,-0.359814625678794,-0.170317938434215,14847
"SC baseline","Full sample",224,-0.273084440498558,0.0467389785538004,-0.360538264724402,-0.170305912754628,14847
"SC baseline","Full sample",225,-0.273989746946904,0.0467716381716455,-0.361264531725891,-0.171514324016458,14847
"SC baseline","Full sample",226,-0.275237726297559,0.046956545535382,-0.363014598804966,-0.172598815901831,14847
"SC baseline","Full sample",227,-0.276880330629236,0.0472663277454306,-0.365888950676558,-0.174206990973409,14847
"SC baseline","Full sample",228,-0.278177376315779,0.0474326539374021,-0.367011056323514,-0.175688325143985,14847
"SC baseline","Full sample",229,-0.278728083621742,0.0475565957942236,-0.368279123904644,-0.175648190443466,14847
"SC baseline","Full sample",230,-0.28001404584322,0.0477365994269833,-0.36957191863904,-0.176972604489019,14847
"SC baseline","Full sample",231,-0.281164256169307,0.047884117039381,-0.371226101466446,-0.177396368247143,14847
"SC baseline","Full sample",232,-0.28240297881077,0.0479932393679271,-0.372326161918202,-0.178950424267297,14847
"SC baseline","Full sample",233,-0.28276720534126,0.0483026091426344,-0.373230538885048,-0.177579319140874,14847
"SC baseline","Full sample",234,-0.28357094507564,0.0484528771910941,-0.374288955242641,-0.17804890268769,14847
"SC baseline","Full sample",235,-0.285192422962305,0.0486179549480766,-0.376766622629344,-0.179397170478853,14847
"SC baseline","Full sample",236,-0.286173423023029,0.0488136514893772,-0.378172886724622,-0.180102823627159,14847
"SC baseline","Full sample",237,-0.286921487661057,0.0490541145626312,-0.379329065274191,-0.180108494665206,14847
"SC baseline","Full sample",238,-0.287631652799238,0.049269096729617,-0.380055230645073,-0.180823267184308,14847
"SC baseline","Full sample",239,-0.287853242880235,0.0494345135312862,-0.38063383493167,-0.180984686399183,14847
"SC baseline","Full sample",240,-0.289283264850465,0.0496099764176135,-0.382031659321467,-0.182112595068311,14847
"SC baseline","Full sample",241,-0.290932477326704,0.0497924782887729,-0.384264026516841,-0.183586284255808,14847
"SC baseline","Full sample",242,-0.291816258338319,0.0499687620904009,-0.385166222441293,-0.183874674582053,14847
"SC baseline","Full sample",243,-0.292519932813615,0.0501966755100407,-0.386483434870485,-0.183829029323426,14847
"SC baseline","Full sample",244,-0.29395706194018,0.0503348368914951,-0.388493879929855,-0.185277734280348,14847
"SC baseline","Full sample",245,-0.294715892588106,0.0503934324996267,-0.389450454940331,-0.185808405013892,14847
"SC baseline","Full sample",246,-0.296152100156123,0.0507051210331288,-0.391224280950298,-0.186434228918875,14847
"SC baseline","Full sample",247,-0.29735290461754,0.0508549971594081,-0.392879954990409,-0.187513958958878,14847
"SC baseline","Full sample",248,-0.299092489047729,0.0510861578490695,-0.395161044128986,-0.188735629639875,14847
"SC baseline","Full sample",249,-0.3005890805506,0.0512217976260648,-0.396911581176437,-0.189670969610397,14847
"SC baseline","Full sample",250,-0.301663116260911,0.0513742381943616,-0.398301834507362,-0.190083159473742,14847
"SC baseline","Cash merger",-1,-0.00103284487707646,0.00034769804881586,-0.00170807910741226,-0.000323235485876291,9261
"SC baseline","Cash merger",0,-0.00168572757344191,0.000876523568521774,-0.00331739080904101,0.00016787337832259,9261
"SC baseline","Cash merger",1,-0.00192541375476476,0.00110008622206843,-0.00409469191315927,0.000408201218695279,9261
"SC baseline","Cash merger",2,-0.00409855996089392,0.0013209604821054,-0.00674866481323576,-0.00144605760318707,9261
"SC baseline","Cash merger",3,-0.0053506967525377,0.00149923865532609,-0.00834918902317869,-0.00247861214940717,9261
"SC baseline","Cash merger",4,-0.00652400262259982,0.00163748078975869,-0.00982102992855935,-0.00323938974565876,9261
"SC baseline","Cash merger",5,-0.00855299069410696,0.00166900512687695,-0.0118455513334035,-0.00522243779821924,9261
"SC baseline","Cash merger",6,-0.00914730404159041,0.00195516616826989,-0.0129782007324082,-0.00528109771183658,9261
"SC baseline","Cash merger",7,-0.0101975784018115,0.00229098156480752,-0.0147280321333986,-0.00554513506849657,9261
"SC baseline","Cash merger",8,-0.0114826869113053,0.00258974871620894,-0.016578263144394,-0.00633506527112393,9261
"SC baseline","Cash merger",9,-0.0122206003406189,0.00271207555630494,-0.0175442722977676,-0.00668402062086084,9261
"SC baseline","Cash merger",10,-0.0132066987766137,0.00298038373709494,-0.0188105855448313,-0.00714348426827274,9261
"SC baseline","Cash merger",11,-0.0146465352027255,0.00318144093193097,-0.020750529836263,-0.00814557568205172,9261
"SC baseline","Cash merger",12,-0.0162025956545108,0.00337195990610667,-0.0227025096332236,-0.0094418455106857,9261
"SC baseline","Cash merger",13,-0.0172245840658536,0.00351743290837736,-0.0243478238256056,-0.0102273819747584,9261
"SC baseline","Cash merger",14,-0.018575612606851,0.00354425493663651,-0.0255096847003348,-0.0113548356302047,9261
"SC baseline","Cash merger",15,-0.019501996016292,0.00376936838246508,-0.0272999605892934,-0.0122055440340298,9261
"SC baseline","Cash merger",16,-0.0207260230549449,0.00391905788888942,-0.0288102672074114,-0.0131172557965694,9261
"SC baseline","Cash merger",17,-0.0227920458178424,0.00416881001512742,-0.0313025709425299,-0.0146866543646091,9261
"SC baseline","Cash merger",18,-0.0240851204531417,0.00448902551838752,-0.0326900879873913,-0.0151218966174754,9261
"SC baseline","Cash merger",19,-0.0245374683549329,0.00481172364894503,-0.0342549980406787,-0.0152283019545977,9261
"SC baseline","Cash merger",20,-0.0258576739182976,0.00496555086469825,-0.0356017968950933,-0.0161320590956439,9261
"SC baseline","Cash merger",21,-0.0266431324030753,0.00524393400224437,-0.0374072769678888,-0.0163776918303555,9261
"SC baseline","Cash merger",22,-0.0276914473260233,0.00539305096458884,-0.0387171963594278,-0.0172656298004779,9261
