"method","subsample","event_date","mean_car","boot_se","lo","hi","n"
"Gsynth","Full sample",48,0.00289039911938381,0.00301312508124218,-0.00306408292928215,0.00880316608395475,6925
"Gsynth","Full sample",49,0.00266045179106753,0.00300914308974193,-0.00341539144193833,0.00848650205786803,6925
"Gsynth","Full sample",50,0.00306470495358271,0.00280116137946394,-0.00252291300274282,0.00861799728134361,6925
"Gsynth","Full sample",51,0.00295912809474244,0.00288169929226005,-0.00274535546374533,0.00865292565938446,6925
"Gsynth","Full sample",52,0.00284823620881816,0.00305840600017249,-0.00310460299978376,0.00876837196167954,6925
"Gsynth","Full sample",53,0.00238636256323213,0.00318706743066951,-0.00381296459184531,0.00851384242355923,6925
"Gsynth","Full sample",54,0.00263814597156989,0.00316896173169036,-0.00350760412312625,0.00892855069324248,6925
"Gsynth","Full sample",55,0.0024134143590976,0.00313633318057276,-0.00364865808395421,0.00866008463920712,6925
"Gsynth","Full sample",56,0.00247666287329037,0.00331829477507576,-0.00400537020361562,0.00905411858777408,6925
"Gsynth","Full sample",57,0.00206146569602516,0.00343255559267456,-0.00467552320641139,0.00887304375865451,6925
"Gsynth","Full sample",58,0.00118504105440075,0.00361011880613892,-0.00602447251279004,0.00813575712500982,6925
"Gsynth","Full sample",59,0.000323111911061089,0.00363841656764662,-0.00702423255363089,0.00754748991560426,6925
"Gsynth","Full sample",60,0.000173199099977567,0.00373057623864715,-0.00726874728981728,0.00738442236724879,6925
"Gsynth","Full sample",61,-0.000240340149681619,0.00380388724147271,-0.00779150946250849,0.00718534666010621,6925
"Gsynth","Full sample",62,-0.000599301887330161,0.00369382857080811,-0.00784518191420897,0.00659238104305736,6925
"Gsynth","Full sample",63,-0.00105421779312231,0.0038974725984902,-0.00873245068094446,0.0066061901099309,6925
"Gsynth","Full sample",64,-0.00203202221308619,0.00399469684656683,-0.00987354806160131,0.00581559916992376,6925
"Gsynth","Full sample",65,-0.00218032515268418,0.00391044674226382,-0.00984328083793779,0.00548602845814212,6925
"Gsynth","Full sample",66,-0.00266766080982369,0.00408254106590202,-0.0107678346165629,0.00550868516522601,6925
"Gsynth","Full sample",67,-0.00278231623893066,0.00406746112867152,-0.0108555036008205,0.00530030215482383,6925
"Gsynth","Full sample",68,-0.0032340197339289,0.00412592591216082,-0.0114606934732776,0.00495676088540405,6925
"Gsynth","Full sample",69,-0.00362982748102134,0.00403007470763987,-0.0118264512135636,0.00430869084179783,6925
"Gsynth","Full sample",70,-0.00449484579095257,0.0042242389850619,-0.0128151928319713,0.00397016469815664,6925
"Gsynth","Full sample",71,-0.00443865251590642,0.0040833723005221,-0.0125793868614969,0.00364567926080198,6925
"Gsynth","Full sample",72,-0.00505197109635601,0.00426030745927153,-0.0134508571651979,0.00326249141732662,6925
"Gsynth","Full sample",73,-0.00618987574017174,0.00437712198879825,-0.0147636858826133,0.00240391524000304,6925
"Gsynth","Full sample",74,-0.00664040947496072,0.00454295191354805,-0.015335332238613,0.00233937395988023,6925
"Gsynth","Full sample",75,-0.00681654068373865,0.0046041362312465,-0.0154195809276363,0.00210348666672852,6925
"Gsynth","Full sample",76,-0.00724067066990688,0.00461250960921789,-0.0159466684030581,0.00186053822094791,6925
"Gsynth","Full sample",77,-0.00736327134628896,0.00464360513638239,-0.0161646744643489,0.00181109212455233,6925
"Gsynth","Full sample",78,-0.00811291072070416,0.00469368732938402,-0.0171899670558795,0.0012180268592986,6925
"Gsynth","Full sample",79,-0.00831952482070208,0.00475439624882021,-0.0174935763506824,0.0011669676267013,6925
"Gsynth","Full sample",80,-0.00901086903382189,0.00506085516536659,-0.0186322935881776,0.00103987435866622,6925
"Gsynth","Full sample",81,-0.00915824847102535,0.00502400929774518,-0.0189901551031734,0.000545402232857097,6925
"Gsynth","Full sample",82,-0.00862074108407617,0.00506845930108545,-0.0184884619290606,0.00130686325359619,6925
"Gsynth","Full sample",83,-0.00911480987895336,0.0051342093603054,-0.0191389106707531,0.000970751836074721,6925
"Gsynth","Full sample",84,-0.00925853294197027,0.00508519975243898,-0.01910428605742,0.00074130412541214,6925
"Gsynth","Full sample",85,-0.00951588311962961,0.00497397973585804,-0.0193381969392459,0.000416944104747308,6925
"Gsynth","Full sample",86,-0.00983555870057421,0.00508441037760022,-0.0197692927475007,0.000243727760273445,6925
"Gsynth","Full sample",87,-0.00997595807651198,0.00512401821364482,-0.019845509079106,0.000300073806622794,6925
"Gsynth","Full sample",88,-0.0102357616061716,0.00506833550874177,-0.0201647687747925,-0.000231900815564047,6925
"Gsynth","Full sample",89,-0.0105995424168739,0.00503570378066257,-0.0205123664593994,-0.000741228034073855,6925
"Gsynth","Full sample",90,-0.010855343702333,0.00522257057171827,-0.0209949434031326,-0.00059900373549047,6925
"Gsynth","Full sample",91,-0.0110356187467539,0.00521927237104648,-0.0215117963660944,-0.000869144109332912,6925
"Gsynth","Full sample",92,-0.0104341898538519,0.00484084262495384,-0.019843348611218,-0.000856270632832999,6925
"Gsynth","Full sample",93,-0.0112442136815867,0.00504938436525175,-0.0211988538432171,-0.00149178057087232,6925
"Gsynth","Full sample",94,-0.0113206677604157,0.00511739224077652,-0.0212500352494966,-0.00136891626300905,6925
"Gsynth","Full sample",95,-0.0117910682998044,0.00522684405466672,-0.0219132023983824,-0.00154726169319421,6925
"Gsynth","Full sample",96,-0.0124866109017856,0.00540082623448289,-0.0229183078407484,-0.00219244796198421,6925
"Gsynth","Full sample",97,-0.0121231404971029,0.00526941125108576,-0.0222696891980364,-0.00184350835900202,6925
"Gsynth","Full sample",98,-0.0130105903869696,0.0055836463992527,-0.0235547763908281,-0.00201678933139274,6925
"Gsynth","Full sample",99,-0.0134221361840441,0.00550568593306142,-0.0239762497025475,-0.00275334304496129,6925
"Gsynth","Full sample",100,-0.0135389825608026,0.0055584951368052,-0.0241133288580878,-0.00266120222683832,6925
"Gsynth","Full sample",101,-0.0145428936905216,0.0057289258995378,-0.0255512461090852,-0.00319933726700636,6925
"Gsynth","Full sample",102,-0.0148915451978581,0.00565836603251595,-0.0257414465143366,-0.00379267101443152,6925
"Gsynth","Full sample",103,-0.0152655790825279,0.00572007322688519,-0.0263938455652343,-0.00402246041282626,6925
"Gsynth","Full sample",104,-0.0154812157930019,0.00562619534380958,-0.0265097161425396,-0.00440664999160193,6925
"Gsynth","Full sample",105,-0.0160749914741123,0.00578529416921136,-0.0273050326842789,-0.00468789418088982,6925
"Gsynth","Full sample",106,-0.0164266300342383,0.00585990973897133,-0.0275690971783283,-0.00478122093025105,6925
"Gsynth","Full sample",107,-0.0165106658453685,0.00590577258062687,-0.0278989326236601,-0.00482006664773874,6925
"Gsynth","Full sample",108,-0.0165896287984717,0.00598402319396034,-0.0281604587336715,-0.0046922664047714,6925
"Gsynth","Full sample",109,-0.016935672663491,0.00594628854612213,-0.0284073195377576,-0.00518198219889969,6925
"Gsynth","Full sample",110,-0.0174349558433429,0.0057990250599311,-0.0284348783530675,-0.00599090740101133,6925
"Gsynth","Full sample",111,-0.0175425729223468,0.00591872147496718,-0.0290271330076092,-0.00599357152715824,6925
"Gsynth","Full sample",112,-0.018376134384351,0.00614204851652704,-0.0300684657060076,-0.0062896640677468,6925
"Gsynth","Full sample",113,-0.0192402185139572,0.00636313001526264,-0.0314297626677918,-0.00685950302305442,6925
"Gsynth","Full sample",114,-0.0192472573684508,0.00633116594927748,-0.0316889218138227,-0.00654917660018196,6925
"Gsynth","Full sample",115,-0.0199975067580428,0.00639335796239264,-0.0323382303170669,-0.00725892106768841,6925
"Gsynth","Full sample",116,-0.0204052589714907,0.00656910491895293,-0.0331052789539029,-0.00746416823317163,6925
"Gsynth","Full sample",117,-0.0203630436524957,0.00647874519135078,-0.032932534833363,-0.00741858297117367,6925
"Gsynth","Full sample",118,-0.0199317054732683,0.00654913172660564,-0.0323662508808446,-0.0067836049831271,6925
"Gsynth","Full sample",119,-0.0202977101249031,0.006705394494594,-0.0331628068225117,-0.00667702561186074,6925
"Gsynth","Full sample",120,-0.0209176571711128,0.00683496186312812,-0.0340600283419629,-0.00713609740847409,6925
"Gsynth","Full sample",121,-0.0220357836209327,0.00695384995175665,-0.0354681497059241,-0.00788862528933282,6925
"Gsynth","Full sample",122,-0.0216266358810615,0.00703614786705697,-0.035258384265948,-0.00757655357182534,6925
"Gsynth","Full sample",123,-0.0214067201730825,0.00706977949300835,-0.0351892648735363,-0.00725696241910325,6925
"Gsynth","Full sample",124,-0.0211640948988161,0.00707560083979046,-0.034950515989287,-0.00713146156757844,6925
"Gsynth","Full sample",125,-0.0204566157027703,0.00697859226080654,-0.0337848436071636,-0.00664884364220086,6925
"Gsynth","Full sample",126,-0.0201232227547835,0.00691600907931513,-0.0335366362832846,-0.00651911829986544,6925
"Gsynth","Full sample",127,-0.0201485165218033,0.00689402862812954,-0.0335983900071908,-0.00650843309630116,6925
"Gsynth","Full sample",128,-0.0208722728562252,0.00689432646133208,-0.0344269344458349,-0.00746977270262684,6925
"Gsynth","Full sample",129,-0.0215100758989101,0.00701623315298509,-0.0353936578164976,-0.00790519999033054,6925
"Gsynth","Full sample",130,-0.0218300770223925,0.0072557731010596,-0.0359482039762138,-0.00764008905439912,6925
"Gsynth","Full sample",131,-0.0221311289095457,0.00730565342328708,-0.0365219104138466,-0.00786598851572205,6925
"Gsynth","Full sample",132,-0.0220608501138304,0.00731043855529592,-0.0367467762753851,-0.00764903869366306,6925
"Gsynth","Full sample",133,-0.0217650569340218,0.00708855172979971,-0.0357482620325636,-0.00808617595387563,6925
"Gsynth","Full sample",134,-0.0222912038475268,0.00726022299126106,-0.0365573124297846,-0.00817879640704631,6925
"Gsynth","Full sample",135,-0.0225324665352011,0.00729143098466691,-0.0369276037711801,-0.00859110242184742,6925
"Gsynth","Full sample",136,-0.0225356498601005,0.00702367762545327,-0.0364978985641812,-0.00901487747782448,6925
"Gsynth","Full sample",137,-0.0226909780756156,0.00714838091020908,-0.0367255918677944,-0.00888367870962179,6925
"Gsynth","Full sample",138,-0.0223556561410861,0.00705699727495512,-0.0366308098047633,-0.00911916486015749,6925
"Gsynth","Full sample",139,-0.0227152276330944,0.00707687385388227,-0.037128555874067,-0.0092760770735718,6925
"Gsynth","Full sample",140,-0.0229897100427171,0.00699424694682316,-0.0371321953079936,-0.00987470301119184,6925
"Gsynth","Full sample",141,-0.0229221228605278,0.00701022118826691,-0.0370500936179212,-0.00971147999955459,6925
"Gsynth","Full sample",142,-0.0231530332059662,0.00692124147894009,-0.0371938423898581,-0.0099858697966942,6925
"Gsynth","Full sample",143,-0.0238303373468729,0.00706046523710016,-0.0382664716565321,-0.0105182016221209,6925
"Gsynth","Full sample",144,-0.02316611016556,0.00692043071355819,-0.037034913273229,-0.00997072420444131,6925
"Gsynth","Full sample",145,-0.0238958663276011,0.00697550809593494,-0.0383017209098068,-0.010842860999982,6925
"Gsynth","Full sample",146,-0.0246441357987554,0.00715377115507438,-0.0392287672143994,-0.011020891956707,6925
"Gsynth","Full sample",147,-0.024596312387246,0.0071958917761576,-0.0394622640274133,-0.01095675147457,6925
"Gsynth","Full sample",148,-0.0249811630991143,0.00721890587765301,-0.0399415137240802,-0.0114105016131215,6925
"Gsynth","Full sample",149,-0.0259540011364031,0.00726337534872553,-0.0409450717302211,-0.012225636492633,6925
"Gsynth","Full sample",150,-0.0261085868746527,0.00718780232005261,-0.0406594477982131,-0.0127793029419643,6925
"Gsynth","Full sample",151,-0.0261556939451615,0.00731414709997526,-0.0414465625049791,-0.0123735742411497,6925
"Gsynth","Full sample",152,-0.0261624594168321,0.00732327471357656,-0.0413093332388696,-0.0122469909151161,6925
"Gsynth","Full sample",153,-0.0261803392134988,0.00744634367084312,-0.0417448221359732,-0.0120583454263372,6925
"Gsynth","Full sample",154,-0.0269332856149922,0.00749841457241773,-0.0426172387659918,-0.0126462413604325,6925
"Gsynth","Full sample",155,-0.0273168052631336,0.0077523806411105,-0.0434823574633676,-0.0125701541083805,6925
"Gsynth","Full sample",156,-0.0282326439282,0.00796515025878563,-0.0448722833394584,-0.0129950761562554,6925
"Gsynth","Full sample",157,-0.0284853057107467,0.0079770998863558,-0.0454226332141112,-0.0134528753781797,6925
"Gsynth","Full sample",158,-0.0276864100656515,0.00812158842704492,-0.0447988843180275,-0.0120942838211492,6925
"Gsynth","Full sample",159,-0.0274701075810172,0.00809428744580445,-0.0443829409170208,-0.0119405385279685,6925
"Gsynth","Full sample",160,-0.0273576418948383,0.00814877216021817,-0.0444903942336038,-0.011837610076632,6925
"Gsynth","Full sample",161,-0.0274888988376858,0.00823199676836971,-0.0451485981434201,-0.0121356084416467,6925
"Gsynth","Full sample",162,-0.0276308229737855,0.00823358376378123,-0.0452375336482565,-0.0122493030999397,6925
"Gsynth","Full sample",163,-0.0278341243062192,0.00828472695582878,-0.0454199418480726,-0.012555893442079,6925
"Gsynth","Full sample",164,-0.0285503360307264,0.00835737434087743,-0.046345950191696,-0.0130775099558955,6925
"Gsynth","Full sample",165,-0.028721941553993,0.00837383332868817,-0.0465728986460055,-0.0131804627262019,6925
"Gsynth","Full sample",166,-0.0289399543794414,0.00861420831336929,-0.0472782657539885,-0.0131662642995032,6925
"Gsynth","Full sample",167,-0.0289031266845632,0.00874823616288793,-0.0473094947426572,-0.0129069102070969,6925
"Gsynth","Full sample",168,-0.0292526748865679,0.0087440308319448,-0.0476288009274533,-0.0132275531520367,6925
"Gsynth","Full sample",169,-0.0296548872744336,0.0089458397254689,-0.0483033919235115,-0.0131740332942001,6925
"Gsynth","Full sample",170,-0.030004412633685,0.009043390091854,-0.0488395809281032,-0.0132969961201856,6925
"Gsynth","Full sample",171,-0.029875086037945,0.00905292266099517,-0.0484995661418082,-0.0130344619395254,6925
"Gsynth","Full sample",172,-0.030896580043941,0.00936249581596032,-0.050268014981769,-0.0132278135108218,6925
"Gsynth","Full sample",173,-0.0310334259422484,0.0094904557678571,-0.0505012445182714,-0.0132489030039028,6925
"Gsynth","Full sample",174,-0.0313937153173818,0.00953988782950499,-0.0509524379730092,-0.0134441873642411,6925
"Gsynth","Full sample",175,-0.0315021211916458,0.00962008062040667,-0.0515524170074504,-0.0136002012794969,6925
"Gsynth","Full sample",176,-0.0317657277917669,0.00948601162818889,-0.051137546604842,-0.0139379367135307,6925
"Gsynth","Full sample",177,-0.0318325780594734,0.00953652296140982,-0.0512226937687195,-0.0136747879222493,6925
"Gsynth","Full sample",178,-0.0322655395353164,0.0097020715493707,-0.051902640999009,-0.013878512510575,6925
"Gsynth","Full sample",179,-0.0326136139585321,0.00968472037753974,-0.0524331694189424,-0.0144380371084645,6925
"Gsynth","Full sample",180,-0.0331859246594313,0.0098301235346396,-0.0530558252838381,-0.0148165393614085,6925
"Gsynth","Full sample",181,-0.0331930174780464,0.00980237708155241,-0.0530413539752072,-0.0148216771111542,6925
"Gsynth","Full sample",182,-0.0343554537934257,0.00999722648200066,-0.054683173979526,-0.015771921624743,6925
"Gsynth","Full sample",183,-0.0346233472447542,0.00987167504065672,-0.0548097380710316,-0.0159225482575424,6925
"Gsynth","Full sample",184,-0.0345696881677707,0.00973329247760045,-0.0544391053916963,-0.0160969567741833,6925
"Gsynth","Full sample",185,-0.0343422353577537,0.00968248344228471,-0.054218810151241,-0.016055322114141,6925
"Gsynth","Full sample",186,-0.0344316755860972,0.00962504403127166,-0.0541182223275668,-0.0162437194468496,6925
"Gsynth","Full sample",187,-0.0347205944940948,0.00952794352210856,-0.0542637609215486,-0.0168512187552802,6925
"Gsynth","Full sample",188,-0.0343722052032919,0.00942207571497718,-0.0537143979503383,-0.0164028356657015,6925
"Gsynth","Full sample",189,-0.0344968343602246,0.00959487946634096,-0.0538815932497002,-0.0162533583244107,6925
"Gsynth","Full sample",190,-0.0346526596062167,0.00971601588618503,-0.0546320691425061,-0.0164273697366274,6925
"Gsynth","Full sample",191,-0.0343323390197004,0.00974811467422563,-0.0541710705382852,-0.0159781931896336,6925
"Gsynth","Full sample",192,-0.0350841483542005,0.00987741174610604,-0.055036049052356,-0.0166552592630068,6925
"Gsynth","Full sample",193,-0.0354290608336544,0.00994515358063095,-0.0555668786545187,-0.0169515632378287,6925
"Gsynth","Full sample",194,-0.0358995500488078,0.010172584187233,-0.0565797398615119,-0.0167991936242579,6925
"Gsynth","Full sample",195,-0.0361502780478452,0.0103390552413929,-0.0569732171564666,-0.0164606915303023,6925
"Gsynth","Full sample",196,-0.0363649673000244,0.0104840842223423,-0.0573952053340367,-0.0164509192178546,6925
"Gsynth","Full sample",197,-0.0368006399981121,0.0103784013900057,-0.0576461814997067,-0.0170803465310446,6925
"Gsynth","Full sample",198,-0.0375722072689009,0.0105844825228447,-0.0587532215891005,-0.0172196504727416,6925
"Gsynth","Full sample",199,-0.0379692979910973,0.0107041691524301,-0.0596120071607695,-0.0176288558071931,6925
"Gsynth","Full sample",200,-0.0377308835802759,0.0105779406133038,-0.0593479235021805,-0.0177244378493565,6925
"Gsynth","Full sample",201,-0.0383536295884215,0.0107001525977941,-0.0599269506728115,-0.0179883363181633,6925
"Gsynth","Full sample",202,-0.0384820403032811,0.0107431675108227,-0.0598586912804873,-0.0178658637829336,6925
"Gsynth","Full sample",203,-0.038760134600366,0.0107668953064996,-0.0605248936718738,-0.0179994419615873,6925
"Gsynth","Full sample",204,-0.0390841115435779,0.0108943174267711,-0.0608126750723633,-0.0182448026410355,6925
"Gsynth","Full sample",205,-0.0387386524170372,0.0110738541314248,-0.0610009494211562,-0.0175763016260561,6925
"Gsynth","Full sample",206,-0.0387835995060948,0.0110897767660706,-0.0611867720897069,-0.0174304301377991,6925
"Gsynth","Full sample",207,-0.0376527060886459,0.0109276261803459,-0.0598926871859746,-0.0167496973087816,6925
"Gsynth","Full sample",208,-0.0386361381980337,0.011177212058914,-0.0615318049199327,-0.0171981044666912,6925
"Gsynth","Full sample",209,-0.0388329518677189,0.0111703407222301,-0.06160766294965,-0.0173603455429063,6925
"Gsynth","Full sample",210,-0.0391398205878574,0.0112118499004488,-0.0620271320616525,-0.0178260232094585,6925
"Gsynth","Full sample",211,-0.0395597699653175,0.0111387685623235,-0.06235108820525,-0.0183432849097969,6925
"Gsynth","Full sample",212,-0.0396691832641881,0.0113028861952519,-0.0625939717715817,-0.0182007937713361,6925
"Gsynth","Full sample",213,-0.0404589686657667,0.0113855457762742,-0.0637556986239854,-0.0189608744645329,6925
"Gsynth","Full sample",214,-0.0405263169264535,0.0115483634277455,-0.0642673858447222,-0.0188259935824441,6925
"Gsynth","Full sample",215,-0.0407282173429002,0.0114369320034194,-0.0639236579527552,-0.0194014356106069,6925
"Gsynth","Full sample",216,-0.041401672379822,0.0115939298816854,-0.0650236402897155,-0.0197217549378715,6925
"Gsynth","Full sample",217,-0.0415155798939317,0.0115806089047395,-0.0650059935724814,-0.0199142806357185,6925
"Gsynth","Full sample",218,-0.0417654827458459,0.0115547153229974,-0.0652799459346844,-0.0202426069323965,6925
"Gsynth","Full sample",219,-0.0418958209052356,0.0116010474368689,-0.065546662335952,-0.020409289123407,6925
"Gsynth","Full sample",220,-0.0421832511809043,0.0116976135177301,-0.0658552534798795,-0.02030811142801,6925
"Gsynth","Full sample",221,-0.0424088455043528,0.011797848802776,-0.0664948895919841,-0.0203244312902198,6925
"Gsynth","Full sample",222,-0.0424121726892486,0.0119080558079886,-0.0666320499884468,-0.0203287510632797,6925
"Gsynth","Full sample",223,-0.0425460400488253,0.0119115633931816,-0.0666759475332552,-0.0203732608642912,6925
"Gsynth","Full sample",224,-0.042775118893127,0.0118938181440184,-0.0669533941038461,-0.0203121932492358,6925
"Gsynth","Full sample",225,-0.0431975795822966,0.0120756538944341,-0.0673332803221559,-0.0207478137378741,6925
"Gsynth","Full sample",226,-0.0428348273470619,0.0121457267651445,-0.0672377820152917,-0.0204043406882692,6925
"Gsynth","Full sample",227,-0.0424290827689064,0.0121124680168962,-0.0669025334832366,-0.020147780194673,6925
"Gsynth","Full sample",228,-0.0430162985940522,0.0120616440970236,-0.0673962210075142,-0.0208064486021745,6925
"Gsynth","Full sample",229,-0.0435327946682265,0.0120490659369375,-0.06771374885843,-0.0212213845615262,6925
"Gsynth","Full sample",230,-0.0445943252596045,0.0122813028286488,-0.069178506675046,-0.0218613958188972,6925
"Gsynth","Full sample",231,-0.0449993956064377,0.0122557426882494,-0.0691846851104211,-0.0222491516010234,6925
"Gsynth","Full sample",232,-0.0456272644915689,0.0124795933851823,-0.07017464821964,-0.0224486789630575,6925
"Gsynth","Full sample",233,-0.045642493672732,0.0126748183293575,-0.07103398273852,-0.0220284252160176,6925
"Gsynth","Full sample",234,-0.0458346625463014,0.0128402994638929,-0.0719113853204647,-0.0218289180932669,6925
"Gsynth","Full sample",235,-0.0462377878005467,0.0129058365779367,-0.0717714541883926,-0.0221344503579731,6925
"Gsynth","Full sample",236,-0.0469176418691275,0.0129937159599819,-0.0723733077768956,-0.0226501856348617,6925
"Gsynth","Full sample",237,-0.0466743581687102,0.0130515485141555,-0.0720875321994616,-0.0224601106014768,6925
"Gsynth","Full sample",238,-0.0474763906492453,0.0132052790055295,-0.0735166463214079,-0.0229703775381266,6925
"Gsynth","Full sample",239,-0.0469292017963525,0.0130849208862933,-0.0724457471535204,-0.0229270217719712,6925
"Gsynth","Full sample",240,-0.0477919674970157,0.0131654288796575,-0.0737188010053836,-0.0236610870661255,6925
"Gsynth","Full sample",241,-0.047745952430501,0.0131438142631521,-0.0737518891299432,-0.0236018510029738,6925
"Gsynth","Full sample",242,-0.0488287928413921,0.0134092602721794,-0.0752084992173805,-0.0241547160378597,6925
"Gsynth","Full sample",243,-0.0488792266907736,0.0134986076102006,-0.075462194566937,-0.0239798545426685,6925
"Gsynth","Full sample",244,-0.0492189070528682,0.0136546785606755,-0.0764239649202971,-0.0241359751094436,6925
"Gsynth","Full sample",245,-0.0487018514170378,0.0135355562794691,-0.0755707401122282,-0.0239208706253938,6925
"Gsynth","Full sample",246,-0.0490306601107092,0.0137119518606883,-0.0763842541227228,-0.0238409748031262,6925
"Gsynth","Full sample",247,-0.0494745729914419,0.0138554705051393,-0.0771487632609872,-0.0241704258161734,6925
"Gsynth","Full sample",248,-0.0491275030831791,0.0138865227633634,-0.0766187738975631,-0.0238917319732723,6925
"Gsynth","Full sample",249,-0.0495704146079044,0.0140903630610911,-0.0774587120870957,-0.0239731901451997,6925
"Gsynth","Full sample",250,-0.0500274125094908,0.0143388480137235,-0.0787769707173872,-0.0238198400905612,6925
"Gsynth","Cash merger",-1,0.000222561179735519,0.000284449993032239,-0.000287789235847886,0.000840152302034746,5676
"Gsynth","Cash merger",0,0.0071842846313888,0.00133940258226805,0.00506702155534223,0.0102236549204526,5676
"Gsynth","Cash merger",1,0.0107137760749425,0.00158947018894681,0.00806124642683676,0.0144436677854113,5676
"Gsynth","Cash merger",2,0.0111603967361389,0.00165007561080897,0.00844810217641496,0.0149804075706592,5676
"Gsynth","Cash merger",3,0.0108817099366833,0.00172772389842423,0.00799147289966098,0.0148918736194678,5676
"Gsynth","Cash merger",4,0.0111570313578814,0.0017002557365942,0.00829516695032522,0.0148601231222749,5676
"Gsynth","Cash merger",5,0.0113579556351465,0.00171068631195315,0.00843876795546283,0.0152525829693557,5676
"Gsynth","Cash merger",6,0.01105374495292,0.00174885102611261,0.00811497655826965,0.0150250841488016,5676
"Gsynth","Cash merger",7,0.0110840471554953,0.00178987497247006,0.00787565113799965,0.0150726885757277,5676
"Gsynth","Cash merger",8,0.011028095567023,0.00186124935135369,0.00774599853830331,0.0151550173978912,5676
"Gsynth","Cash merger",9,0.0115489918991483,0.0016560627175423,0.0086851359299851,0.0150325781411277,5676
"Gsynth","Cash merger",10,0.0112941557279502,0.00168041881740471,0.008269381142278,0.0147613733383328,5676
"Gsynth","Cash merger",11,0.011083661391002,0.00185725280267612,0.00759940145734502,0.0150097676731683,5676
"Gsynth","Cash merger",12,0.0107324296282567,0.00176449673099668,0.00720152265608041,0.0141994600137553,5676
"Gsynth","Cash merger",13,0.0102452178847611,0.00191423827275265,0.00659344580637428,0.0140001054388557,5676
"Gsynth","Cash merger",14,0.0109369901770437,0.00187652715009456,0.00730640109745039,0.014749680235353,5676
"Gsynth","Cash merger",15,0.0111204461704313,0.00206776101069041,0.00711686588002659,0.015263150044676,5676
"Gsynth","Cash merger",16,0.0105546045953824,0.00207973371303439,0.00646259139952887,0.0146076228090221,5676
"Gsynth","Cash merger",17,0.0102266402637021,0.00213943959506379,0.00592893770798184,0.0141050265398304,5676
"Gsynth","Cash merger",18,0.0101728530909339,0.0022295465577719,0.00540143855591663,0.0142607602662995,5676
"Gsynth","Cash merger",19,0.00989901981556532,0.00228632553739772,0.00520505349869926,0.0143580905346083,5676
"Gsynth","Cash merger",20,0.00945348917468238,0.00226729157619307,0.00450137146555894,0.0137264786363556,5676
"Gsynth","Cash merger",21,0.00981725942249665,0.00225262836229936,0.0053054309215914,0.0141577910175215,5676
"Gsynth","Cash merger",22,0.009504905052119,0.00225844353298241,0.00488779898829333,0.013780712755029,5676
"Gsynth","Cash merger",23,0.00905908494513166,0.00245754253505229,0.0039811626285777,0.0137164360910739,5676
"Gsynth","Cash merger",24,0.00914587861096216,0.00256650769385695,0.00385619834381493,0.0138537581074762,5676
"Gsynth","Cash merger",25,0.00910519571340915,0.0027135767124766,0.00354306614887188,0.014003094610784,5676
"Gsynth","Cash merger",26,0.00882348424674513,0.00266137780363469,0.003469948857467,0.013526287412053,5676
"Gsynth","Cash merger",27,0.00814266659453173,0.00263095887740846,0.00290197933704087,0.0128875577982592,5676
"Gsynth","Cash merger",28,0.00829607849544611,0.00267896283462186,0.00255108219631593,0.0127239703958455,5676
"Gsynth","Cash merger",29,0.00862393358241353,0.00277464336229539,0.00264349764326261,0.0135724466247695,5676
"Gsynth","Cash merger",30,0.00865033918835789,0.00266564914263957,0.00311628813569214,0.0135650330405024,5676
"Gsynth","Cash merger",31,0.00889860477511595,0.00278181785751835,0.0030421432824914,0.0139502182281531,5676
"Gsynth","Cash merger",32,0.00907895749756117,0.00274107111507299,0.00335478854144299,0.0141588839609098,5676
"Gsynth","Cash merger",33,0.00889044205091703,0.00277482526768112,0.00320032506800671,0.0139732112270199,5676
"Gsynth","Cash merger",34,0.00836185185775833,0.00285095204938849,0.00242137146094518,0.0133407171371437,5676
"Gsynth","Cash merger",35,0.00847805592419076,0.00281445602833768,0.00259824898970801,0.0136088145355507,5676
"Gsynth","Cash merger",36,0.0076170926035966,0.00276739926963175,0.00200380779679893,0.0125772562403583,5676
"Gsynth","Cash merger",37,0.00749557647661119,0.00269084274746669,0.00212383964907319,0.012411689243401,5676
"Gsynth","Cash merger",38,0.00735110155207529,0.00273033542411683,0.00169096155393057,0.0123535075062661,5676
"Gsynth","Cash merger",39,0.00730110060463466,0.00276298004132266,0.00151921926958719,0.0123054603713276,5676
"Gsynth","Cash merger",40,0.00657833810537814,0.00296078143950254,0.00052458521619248,0.0120116547346397,5676
"Gsynth","Cash merger",41,0.00610998747652239,0.00305327346426769,-0.000259787309767733,0.0116308571584573,5676
"Gsynth","Cash merger",42,0.00583932593644871,0.00309977748159874,-0.000373796705267963,0.0116050766636307,5676
"Gsynth","Cash merger",43,0.00603436341325711,0.00314032045880383,-0.000174441766707477,0.0119801878877596,5676
"Gsynth","Cash merger",44,0.00580596810171071,0.00306317027553091,-0.000199361253436164,0.0117372653773052,5676
"Gsynth","Cash merger",45,0.00534515672411915,0.00319295131939094,-0.00103376892199683,0.0114014101868254,5676
"Gsynth","Cash merger",46,0.00464607061529136,0.0031720437986683,-0.00167480458417962,0.0106591993639269,5676
"Gsynth","Cash merger",47,0.00492345623430874,0.00325132349887706,-0.00152070204051301,0.011076264240743,5676
"Gsynth","Cash merger",48,0.00476306091386595,0.00331871354267111,-0.00192697428963139,0.0109501106166554,5676
